user_id,item_id,rating,cine,casa,escena,estilo,actuacion,espectador,film
Emilio Calvo de Mora,United 93,4,0,NULL,NULL,NULL,NULL,NULL,-1
Rafa Ferrer,Garfield 2,1,0,0,NULL,0,NULL,NULL,NULL
Rafa Ferrer,Pasado de vueltas,3,0,NULL,0,NULL,NULL,NULL,NULL
Tito Chinchan,Garfield 2,3,1,0,NULL,NULL,NULL,NULL,NULL
Berto,Piratas del Caribe 2,3,NULL,NULL,-1,0,NULL,NULL,NULL
Tito Chinchan,Pepito piscinas,2,NULL,NULL,0,NULL,NULL,NULL,NULL
Jesus Lens,La noche de los girasoles,5,NULL,-1,NULL,NULL,NULL,-1,0
Jose Contreras,United 93,5,0,NULL,NULL,-1,NULL,0,NULL
Oscar Cantero,Piratas del Caribe 2,3,NULL,NULL,-1,NULL,NULL,NULL,NULL
Raccord,Alatriste,2,-1,NULL,0,NULL,NULL,NULL,-1
Jesus Lens,Alatriste,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Oscar Cantero,Alatriste,4,0,NULL,NULL,NULL,NULL,NULL,NULL
Robgordon,Alatriste,2,-1,NULL,0,0,NULL,0,NULL
Vsancha,Alatriste,1,0,NULL,-1,NULL,0,-1,NULL
Rafa Marin,Alatriste,2,0,NULL,0,NULL,0,NULL,NULL
Illaq,Alatriste,2,NULL,NULL,-1,NULL,1,-1,NULL
Caty,Silent Hill,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Red Stovall,Alatriste,1,0,NULL,-1,NULL,NULL,1,-1
El vengador toxico,Piratas del Caribe 2,3,NULL,NULL,0,NULL,NULL,NULL,NULL
Dragon negro,Monster house,4,1,-1,0,NULL,0,NULL,1
Emilio Calvo de Mora,La noche de los girasoles,4,NULL,NULL,NULL,NULL,NULL,0,NULL
Rafa Ferrer,United 93,5,NULL,NULL,NULL,NULL,NULL,-1,NULL
Verolindapechocha,Monster house,2,NULL,-1,NULL,NULL,NULL,NULL,NULL
Marta,C
Ivan Sainz-Pardo,Descongelate,3,1,NULL,NULL,NULL,NULL,NULL,NULL
Taliesin,Alatriste,2,0,NULL,0,NULL,NULL,1,NULL
Raccord,Clerks 2,3,-1,1,NULL,-1,NULL,NULL,NULL
Alvaro Oliva,Piratas del Caribe 2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Alvaro Oliva,United 93,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Alatriste,2,-1,0,NULL,NULL,NULL,0,NULL
Kiko de España,Monster house,5,0,NULL,NULL,NULL,NULL,NULL,NULL
José Córdoba,Alatriste,1,1,NULL,-1,1,0,NULL,NULL
José Córdoba,Monster house,5,0,-1,1,-1,NULL,NULL,-1
José Córdoba,La noche de los girasoles,2,-1,NULL,NULL,NULL,NULL,NULL,NULL
Hartigan,Skizo,1,-1,NULL,0,NULL,NULL,0,NULL
Beatriz Perez,Skizo,3,1,1,NULL,NULL,NULL,NULL,-1
Oscar Cantero,Corrupción en Miami,2,1,-1,NULL,NULL,NULL,NULL,NULL
Ibán Manzano,United 93,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Ibán Manzano,La joven del agua,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Juan David,Brokeback mountain,5,NULL,NULL,0,NULL,0,NULL,NULL
Jeremy Fox,United 93,5,-1,NULL,1,-1,NULL,0,NULL
Red Stovall,Clerks 2,3,-1,NULL,1,NULL,NULL,NULL,-1
Yul B
Lady Winter,Corrupción en Miami,2,1,NULL,-1,-1,NULL,0,NULL
Javier,Alatriste,2,0,NULL,0,NULL,NULL,0,NULL
José Córdoba,Superman returns,3,NULL,NULL,1,0,NULL,NULL,1
José Córdoba,Piratas del Caribe 2,3,NULL,NULL,0,NULL,0,NULL,-1
José Córdoba,La joven del agua,3,NULL,NULL,0,-1,NULL,0,-1
Alberto Concepción,Alatriste,2,0,NULL,-1,NULL,NULL,-1,-1
Caty,La joven del agua,3,-1,NULL,NULL,0,NULL,NULL,NULL
Vsancha,La joven del agua,4,0,NULL,NULL,NULL,NULL,NULL,0
Jesus Lens,Corrupción en Miami,3,-1,NULL,NULL,NULL,0,NULL,NULL
Calaf,La joven del agua,3,-1,NULL,NULL,NULL,NULL,NULL,NULL
Ana,Clerks 2,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Natalia Eseverri,Alatriste,3,1,NULL,NULL,NULL,NULL,0,NULL
Darthz,La joven del agua,4,-1,NULL,NULL,NULL,NULL,-1,-1
Kiko de España,Waiting,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kiko de España,Los calientabanquillos,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kiko de España,La joven del agua,4,-1,NULL,NULL,NULL,NULL,NULL,0
Kiko de España,Clerks 2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Corrupción en Miami,3,-1,NULL,NULL,NULL,NULL,0,NULL
Kiko de España,Pasado de vueltas,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Illaq,United 93,5,0,NULL,0,NULL,NULL,0,NULL
Enrique Colmena,United 93,3,-1,0,0,NULL,NULL,-1,NULL
Hartigan,Clerks 2,2,-1,NULL,0,-1,NULL,0,NULL
Yul B
Iñigo,C
Yojimbo,United 93,5,0,NULL,NULL,NULL,NULL,-1,0
Nisuyaves,Clerks 2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Desayuno en Plutón,2,0,NULL,NULL,NULL,NULL,-1,NULL
Jose Contreras,La noche de los girasoles,2,1,NULL,NULL,1,NULL,0,NULL
Jose Contreras,Super Nacho,1,-1,NULL,NULL,NULL,NULL,0,NULL
Jose Contreras,Corrupción en Miami,3,0,NULL,NULL,NULL,NULL,0,NULL
Kiko de España,Una historia de Brooklyn,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kiko de España,Hard candy,4,NULL,NULL,NULL,NULL,NULL,-1,NULL
Kiko de España,El hombre del tiempo,5,-1,NULL,NULL,NULL,NULL,NULL,0
Kiko de España,Domino,2,NULL,NULL,0,NULL,NULL,-1,NULL
Kiko de España,Manderlay,5,NULL,NULL,NULL,NULL,NULL,NULL,-1
Kiko de España,Grizzly man,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kiko de España,Las colinas tienen ojos,5,NULL,NULL,NULL,NULL,NULL,0,-1
Vsancha,Corrupción en Miami,2,NULL,NULL,0,NULL,-1,0,0
Jeremy Fox,Alatriste,2,1,NULL,1,0,NULL,1,NULL
Kiko de España,Los bingueros,4,NULL,NULL,NULL,NULL,NULL,NULL,0
Enrique Colmena,Clerks 2,2,NULL,NULL,-1,NULL,NULL,NULL,NULL
Kiko de España,Supersonic man,2,NULL,NULL,NULL,NULL,NULL,NULL,0
Natalia Eseverri,Clerks 2,3,-1,NULL,1,NULL,NULL,-1,NULL
Kiko de España,Misión imposible 3,4,-1,NULL,1,NULL,NULL,NULL,NULL
Kiko de España,Calvaire,4,NULL,NULL,NULL,NULL,-1,-1,1
Marta,La joven del agua,2,0,NULL,NULL,NULL,NULL,0,NULL
Calaf,Alatriste,3,-1,NULL,1,NULL,NULL,-1,NULL
Darthz,United 93,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Jose Contreras,Separados,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
José Córdoba,Clerks 2,3,NULL,NULL,0,NULL,NULL,NULL,-1
Alberto Concepción,Salvador,3,1,NULL,NULL,NULL,0,NULL,-1
Javier Moreno,Salvador,4,0,NULL,-1,NULL,NULL,NULL,NULL
Red Stovall,Skizo,1,NULL,-1,NULL,NULL,NULL,NULL,-1
Merce,Tan lejos
Tito Chinchan,Super Nacho,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JohnTrent,Alatriste,2,0,NULL,NULL,NULL,NULL,-1,NULL
Lara Croft,Transamerica,2,NULL,NULL,NULL,NULL,NULL,1,NULL
Alberto Concepción,La joven del agua,3,0,NULL,NULL,NULL,NULL,-1,1
Juan David,Grizzly man,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Kebab connection,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Stick it,3,NULL,NULL,NULL,1,NULL,NULL,NULL
Natalia Eseverri,Separados,3,0,NULL,0,NULL,NULL,-1,NULL
Jeremy Fox,La noche de los girasoles,4,1,NULL,NULL,NULL,0,-1,NULL
Tito Chinchan,Pequeño pero matón,2,NULL,1,1,0,NULL,NULL,NULL
Jesus Lens,Salvador,3,0,NULL,NULL,-1,NULL,0,NULL
Nico,Clerks 2,4,0,NULL,NULL,NULL,NULL,NULL,NULL
Illaq,La noche de los girasoles,3,1,NULL,0,NULL,0,NULL,NULL
Jeremy Fox,Monster house,4,-1,0,NULL,NULL,NULL,0,NULL
Alberto Concepción,King Kong,3,NULL,NULL,0,NULL,0,-1,-1
Alberto Concepción,Match point,5,0,NULL,NULL,1,NULL,1,NULL
Alberto Concepción,Jarhead,3,1,0,0,NULL,NULL,0,0
Alberto Concepción,Hostel,1,0,NULL,-1,NULL,NULL,NULL,-1
Oscar Cantero,Pequeño pero matón,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Oscar Cantero,La increíble historia de Caperucita Roja,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kiko de España,La máquina de bailar,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Kiko de España,Cache Escondido,4,NULL,NULL,NULL,NULL,NULL,NULL,-1
Kiko de España,Virgen a los 40 años,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kiko de España,El caso Slevin,3,-1,NULL,NULL,0,NULL,NULL,NULL
Jose Contreras,Salvador,3,1,NULL,NULL,NULL,NULL,0,NULL
Emilio Calvo de Mora,El perro mongol,4,0,0,NULL,NULL,NULL,0,-1
Alvaro Oliva,Corrupción en Miami,3,1,NULL,0,1,NULL,0,NULL
Silvia Giner,Superman returns,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Silvia Giner,Ultravioleta,1,NULL,NULL,0,NULL,NULL,-1,0
Bloody Will,Mi super ex novia,2,0,NULL,-1,NULL,NULL,0,-1
Bloody Will,La increíble historia de Caperucita Roja,4,NULL,NULL,1,NULL,NULL,NULL,0
Emilio Calvo de Mora,Una llama en mi corazón,1,0,NULL,NULL,NULL,NULL,-1,NULL
Beatriz Perez,Mi super ex novia,3,1,NULL,1,1,NULL,NULL,0
Dragon negro,Mi super ex novia,3,NULL,NULL,-1,NULL,NULL,NULL,NULL
Raccord,La máquina de bailar,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Jose Contreras,Mi super ex novia,3,0,NULL,1,NULL,NULL,NULL,NULL
Kiko de España,Gracias por fumar,5,0,NULL,0,NULL,NULL,NULL,NULL
Red Stovall,Gracias por fumar,3,NULL,NULL,NULL,NULL,NULL,NULL,0
JohnTrent,La máquina de bailar,2,-1,NULL,NULL,0,NULL,NULL,NULL
Jose Contreras,La increíble historia de Caperucita Roja,3,-1,NULL,-1,NULL,NULL,-1,NULL
Silvia Giner,Xmen3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Silvia Giner,Misión imposible 3,3,NULL,NULL,NULL,1,NULL,NULL,NULL
Torbe,Alatriste,1,0,NULL,0,NULL,NULL,NULL,NULL
Torbe,La máquina de bailar,3,1,0,NULL,1,NULL,NULL,NULL
Plissken,El viento que agita la cebada,4,0,NULL,-1,NULL,NULL,NULL,-1
Juan David,Waiting,1,NULL,NULL,1,0,NULL,NULL,NULL
Robgordon,Monster house,4,0,0,NULL,0,NULL,NULL,0
Tito Chinchan,Ant bully,3,NULL,0,NULL,NULL,NULL,NULL,NULL
Dragon negro,Shinobi,2,NULL,NULL,0,NULL,NULL,-1,0
Alberto Concepción,Gracias por fumar,3,0,NULL,NULL,NULL,NULL,NULL,0
Rafa Ferrer,Mi super ex novia,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Beatriz Perez,Shinobi,1,1,NULL,0,NULL,NULL,NULL,-1
Jose Contreras,Gracias por fumar,2,-1,NULL,NULL,NULL,NULL,-1,NULL
Ibán Manzano,World Trade Center,2,-1,NULL,NULL,NULL,NULL,NULL,NULL
Matías Cobo,La noche de los girasoles,4,0,NULL,NULL,0,NULL,-1,NULL
Matías Cobo,Alatriste,2,0,NULL,1,NULL,NULL,NULL,NULL
Matías Cobo,Monster house,4,-1,-1,NULL,NULL,NULL,NULL,NULL
Matías Cobo,Corrupción en Miami,3,0,NULL,1,1,NULL,NULL,NULL
Matías Cobo,La joven del agua,4,-1,NULL,0,-1,NULL,NULL,NULL
Emilio Calvo de Mora,La increíble historia de Caperucita Roja,3,1,NULL,NULL,NULL,NULL,NULL,NULL
Yul B
Vsancha,Clerks 2,4,0,NULL,NULL,NULL,NULL,NULL,NULL
Alvaro Oliva,La máquina de bailar,1,NULL,NULL,NULL,NULL,NULL,0,NULL
Juan Nadie,World Trade Center,4,NULL,NULL,-1,NULL,0,0,NULL
Enrique Colmena,Salvador,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Beatriz Perez,Click,1,1,0,NULL,NULL,NULL,-1,1
Beatriz Perez,World Trade Center,1,NULL,NULL,-1,-1,NULL,NULL,0
Daniel Galindo,La increíble historia de Caperucita Roja,3,0,0,NULL,NULL,NULL,NULL,NULL
Daniel Galindo,Vete de mi,4,NULL,-1,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,La máquina de bailar,2,0,NULL,NULL,NULL,NULL,NULL,NULL
Jose Contreras,Click,3,-1,NULL,-1,NULL,NULL,-1,NULL
Verolindapechocha,El diablo viste de Prada,3,NULL,0,NULL,NULL,NULL,NULL,NULL
Jesus Lens,El viento que agita la cebada,3,1,NULL,NULL,NULL,1,NULL,NULL
Emilio Calvo de Mora,Palindromos,4,NULL,1,NULL,NULL,NULL,-1,NULL
Daniel Galindo,Palindromos,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kiko de España,Palindromos,3,NULL,0,NULL,NULL,-1,NULL,NULL
Oscar Cantero,World Trade Center,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Plissken,Gracias por fumar,5,0,NULL,NULL,NULL,NULL,0,NULL
Plissken,Sheitan,3,0,NULL,NULL,1,NULL,NULL,1
Jeremy Fox,Corrupción en Miami,4,0,NULL,1,NULL,NULL,1,NULL
Robgordon,Salvador,3,1,NULL,1,NULL,NULL,-1,1
Taliesin,Vete de mi,4,1,0,NULL,NULL,NULL,1,NULL
Ana,Nueve vidas,3,NULL,NULL,NULL,NULL,NULL,NULL,-1
Silvia,Separados,3,NULL,NULL,1,NULL,NULL,1,NULL
Ibán Manzano,Xmen3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Berto,Mi super ex novia,2,NULL,NULL,NULL,NULL,0,NULL,NULL
Berto,La increíble historia de Caperucita Roja,3,0,-1,-1,-1,NULL,NULL,NULL
Oscar Cantero,Serpientes en el avión,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Serpientes en el avión,1,0,-1,NULL,NULL,NULL,1,-1
Emilio Calvo de Mora,Click,3,NULL,1,NULL,NULL,NULL,0,NULL
Emilio Calvo de Mora,World Trade Center,2,0,NULL,NULL,NULL,NULL,NULL,0
Emilio Calvo de Mora,Nueve vidas,4,-1,NULL,NULL,NULL,0,0,NULL
Plissken,Los Borgia,2,-1,NULL,NULL,NULL,NULL,0,NULL
Jose Contreras,El diablo viste de Prada,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Matías Cobo,El diablo viste de Prada,2,-1,NULL,NULL,NULL,NULL,NULL,NULL
Matías Cobo,La increíble historia de Caperucita Roja,3,-1,NULL,NULL,NULL,NULL,NULL,NULL
Silvia Giner,Los Borgia,3,0,NULL,-1,NULL,-1,0,0
Natalia Eseverri,Click,3,0,NULL,NULL,NULL,NULL,0,NULL
Matías Cobo,Los Borgia,2,1,NULL,1,NULL,NULL,0,NULL
José Córdoba,Los Borgia,2,NULL,0,0,NULL,0,NULL,-1
José Córdoba,Camaron,2,NULL,NULL,0,NULL,0,NULL,NULL
Emilio Calvo de Mora,El diablo viste de Prada,3,1,NULL,NULL,0,NULL,0,NULL
Rafa Ferrer,El diablo viste de Prada,3,1,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Fuera de control,3,-1,-1,NULL,NULL,NULL,NULL,NULL
Ana,A scanner darkly,5,0,-1,NULL,0,NULL,NULL,0
Kiko de España,La prueba del crimen,4,NULL,1,NULL,NULL,NULL,0,1
Jose Contreras,Serpientes en el avión,2,-1,NULL,NULL,NULL,NULL,1,NULL
Tito Chinchan,Shinobi,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Txapulin,A scanner darkly,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Txapulin,El laberinto del fauno,5,NULL,-1,NULL,NULL,0,NULL,NULL
Ivan Sainz-Pardo,Storm,1,-1,NULL,-1,NULL,NULL,NULL,NULL
Enrique Colmena,Los Borgia,4,0,NULL,-1,NULL,NULL,NULL,NULL
Txapulin,Click,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Jose Contreras,Azuloscurocasinegro,5,0,NULL,NULL,NULL,NULL,NULL,NULL
Matías Cobo,El laberinto del fauno,5,0,-1,NULL,-1,NULL,NULL,NULL
Txapulin,Scoop,5,NULL,NULL,NULL,0,NULL,NULL,NULL
Oscar Cantero,Los bingueros,2,NULL,NULL,1,NULL,NULL,0,NULL
Marta,El laberinto del fauno,5,1,NULL,-1,NULL,NULL,0,NULL
Jose Contreras,El laberinto del fauno,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Bloody Will,El diablo viste de Prada,5,NULL,NULL,NULL,NULL,0,NULL,1
Bloody Will,Serpientes en el avión,2,0,NULL,0,NULL,NULL,NULL,1
Plissken,A scanner darkly,3,NULL,-1,NULL,NULL,NULL,NULL,1
Taliesin,El laberinto del fauno,4,NULL,NULL,NULL,0,NULL,0,NULL
Oscar Cantero,Crank,3,0,NULL,NULL,NULL,NULL,0,NULL
José Córdoba,El laberinto del fauno,5,-1,NULL,NULL,NULL,NULL,NULL,NULL
Javier Saz,El laberinto del fauno,3,-1,NULL,NULL,NULL,NULL,NULL,NULL
Illaq,Los Borgia,3,NULL,NULL,0,NULL,0,NULL,NULL
Jesus Lens,El laberinto del fauno,5,0,NULL,NULL,NULL,NULL,1,NULL
Ricardo Marquina,Paura Nella Città dei Morti Viventi,3,NULL,NULL,-1,NULL,NULL,NULL,NULL
Ricardo Marquina,Zombie nosh,1,NULL,NULL,-1,NULL,NULL,-1,NULL
Ricardo Marquina,The dead pit,3,NULL,NULL,NULL,-1,NULL,NULL,NULL
Ivan R
Ivan R
Ivan Sainz-Pardo,The host,2,0,NULL,NULL,NULL,NULL,NULL,NULL
Javier Saz,El señor de la guerra,3,NULL,NULL,NULL,0,NULL,-1,NULL
Javier Saz,Saraband,5,NULL,0,0,NULL,NULL,0,NULL
Javier Saz,Camino a Guantánamo,4,-1,NULL,0,NULL,NULL,NULL,-1
Alvaro Oliva,World Trade Center,2,0,NULL,NULL,NULL,1,0,NULL
Emilio Calvo de Mora,Los Borgia,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Pret a porter,2,0,1,-1,1,NULL,-1,0
Tito Chinchan,Zombies party,4,NULL,-1,NULL,NULL,NULL,NULL,NULL
Calaf,El laberinto del fauno,4,NULL,NULL,0,NULL,NULL,NULL,NULL
Yul B
Ricard Marcet,Palindromos,4,-1,-1,0,NULL,NULL,0,NULL
Ricard Marcet,Grizzly man,5,0,NULL,-1,NULL,NULL,1,0
Silvia Giner,El laberinto del fauno,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Iñigo,La fuente de la vida,3,-1,NULL,1,NULL,NULL,NULL,-1
Jesus Lens,El diablo viste de Prada,3,1,NULL,NULL,-1,NULL,0,NULL
Elena Suárez,El laberinto del fauno,4,1,NULL,-1,NULL,NULL,NULL,NULL
Jeremy Fox,La increíble historia de Caperucita Roja,3,NULL,0,0,NULL,NULL,NULL,NULL
Ibán Manzano,Hijos de los hombres,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Txapulin,Hijos de los hombres,3,NULL,NULL,-1,NULL,NULL,NULL,NULL
Kiko de España,Infiltrados,5,0,0,NULL,NULL,NULL,NULL,NULL
José A
José A
Kiko de España,A scanner darkly,3,-1,NULL,1,NULL,NULL,0,0
Berto,Corrupción en Miami,3,NULL,NULL,0,1,1,0,NULL
Ana,Infiltrados,4,1,NULL,0,NULL,NULL,NULL,-1
Caruco,El laberinto del fauno,5,1,NULL,1,NULL,NULL,1,NULL
José Córdoba,Pequeña miss sunshine,4,-1,NULL,NULL,NULL,NULL,NULL,-1
Tito Chinchan,El laberinto del fauno,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JohnTrent,Serpientes en el avión,3,-1,NULL,1,NULL,NULL,NULL,1
Jeremy Fox,Vete de mi,2,0,0,NULL,1,NULL,NULL,NULL
Caruco,Hijos de los hombres,3,NULL,NULL,1,NULL,NULL,NULL,NULL
Rafa Ferrer,Alatriste,1,-1,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Tu
Rafa Ferrer,Gracias por fumar,3,NULL,NULL,NULL,NULL,NULL,1,NULL
Mario,El laberinto del fauno,4,0,NULL,NULL,NULL,NULL,0,-1
Emilio Calvo de Mora,Las partículas elementales,3,-1,NULL,NULL,NULL,NULL,NULL,NULL
Yul B
Bloody Will,La dalia negra,1,0,NULL,-1,NULL,-1,NULL,-1
Oscar Cantero,Wicker man,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Oscar Cantero,Tiempo de Valientes,4,NULL,NULL,1,NULL,NULL,NULL,NULL
Rafa Ferrer,Scoop,4,NULL,NULL,NULL,NULL,1,NULL,NULL
Tito Chinchan,Crank,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Alberto Concepción,El viento que agita la cebada,3,0,NULL,NULL,NULL,NULL,1,0
Alberto Concepción,Hijos de los hombres,4,1,NULL,NULL,NULL,1,1,0
Alberto Concepción,Los tres entierros de Melquiades Estrada,3,NULL,NULL,NULL,NULL,0,0,0
Plissken,Alatriste,2,NULL,NULL,-1,NULL,NULL,-1,NULL
Matías Cobo,United 93,4,1,NULL,NULL,0,NULL,NULL,NULL
Plissken,Infiltrados,4,-1,0,NULL,NULL,NULL,NULL,NULL
Plissken,La prueba del crimen,3,NULL,NULL,0,-1,NULL,NULL,0
Jose Luis,El laberinto del fauno,4,-1,NULL,0,0,NULL,NULL,NULL
Mario,Hijos de los hombres,2,0,0,NULL,NULL,NULL,NULL,1
Jose Contreras,La dalia negra,2,0,NULL,NULL,NULL,0,0,NULL
Berto,Click,3,-1,NULL,NULL,-1,NULL,-1,NULL
Rafa Ferrer,La máquina de bailar,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Alvaro Oliva,Wicker man,1,0,0,NULL,NULL,NULL,NULL,0
Alvaro Oliva,La dalia negra,2,0,NULL,NULL,NULL,NULL,-1,NULL
Emilio Calvo de Mora,The guardian,3,0,NULL,1,NULL,NULL,0,1
Plissken,Monday,3,NULL,NULL,0,NULL,NULL,NULL,NULL
Rafa Ferrer,El laberinto del fauno,5,NULL,NULL,NULL,NULL,NULL,0,NULL
Cp,La dalia negra,2,0,NULL,NULL,0,NULL,NULL,NULL
Rafa Ferrer,Hijos de los hombres,4,-1,NULL,NULL,NULL,NULL,NULL,NULL
Ibán Manzano,La dalia negra,2,0,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,La dalia negra,1,-1,NULL,-1,NULL,NULL,NULL,-1
Caruco,La dalia negra,2,0,NULL,-1,-1,NULL,-1,NULL
Rafa Ferrer,Corrupción en Miami,3,0,NULL,NULL,-1,NULL,NULL,NULL
Emilio Calvo de Mora,El laberinto del fauno,5,0,0,-1,NULL,NULL,NULL,NULL
Jeremy Fox,Crank,1,0,NULL,-1,0,NULL,-1,NULL
Plissken,Hijos de los hombres,5,-1,NULL,0,NULL,NULL,NULL,NULL
Rafa Ferrer,La dalia negra,2,0,-1,NULL,NULL,NULL,NULL,NULL
Jose Contreras,Hijos de los hombres,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Jose Contreras,Scoop,3,-1,NULL,NULL,NULL,NULL,0,NULL
Bloody Will,Infiltrados,5,NULL,NULL,-1,NULL,0,NULL,0
Alberto Concepción,Scoop,3,1,NULL,0,NULL,NULL,NULL,NULL
Jesus Lens,Infiltrados,4,1,NULL,NULL,NULL,NULL,NULL,NULL
José A
Elena Suárez,Ellos,4,NULL,0,NULL,NULL,NULL,NULL,NULL
Marta,Pequeña miss sunshine,4,NULL,NULL,1,1,NULL,1,NULL
Matías Cobo,Infiltrados,4,0,0,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Infiltrados,5,0,NULL,NULL,NULL,0,NULL,NULL
Silvia Giner,Hijos de los hombres,3,NULL,NULL,0,NULL,NULL,NULL,1
Silvia,Scoop,3,NULL,NULL,NULL,NULL,NULL,-1,NULL
Caruco,Infiltrados,3,0,NULL,1,NULL,NULL,NULL,NULL
Enrique Colmena,Infiltrados,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Jeremy Fox,El diablo viste de Prada,2,1,NULL,-1,NULL,NULL,NULL,NULL
Ana,El diablo viste de Prada,3,1,NULL,NULL,NULL,NULL,NULL,NULL
Elena Suárez,Hijos de los hombres,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Plissken,The Queen,4,NULL,0,0,0,NULL,NULL,NULL
Mario,A scanner darkly,3,0,NULL,NULL,NULL,NULL,NULL,-1
Queralt Antu,World Trade Center,3,0,NULL,NULL,NULL,NULL,NULL,0
Caruco,Donnie Brasco,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Radon,El corral,3,-1,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Cabeza de perro,2,0,NULL,NULL,NULL,NULL,NULL,NULL
Alberto Concepción,Infiltrados,4,-1,NULL,NULL,NULL,0,NULL,-1
Elena Suárez,Infiltrados,4,0,NULL,NULL,NULL,NULL,NULL,NULL
Jesus Lens,Hijos de los hombres,2,NULL,NULL,NULL,0,NULL,NULL,NULL
Emilio Calvo de Mora,Maleficio,2,-1,-1,-1,NULL,NULL,-1,NULL
Marta,El diablo viste de Prada,2,NULL,NULL,NULL,0,NULL,NULL,NULL
Caruco,Las partículas elementales,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Caruco,Gracias por fumar,3,NULL,NULL,1,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Infiltrados,4,0,NULL,NULL,NULL,NULL,0,0
Tito Chinchan,Yo soy la juani,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Radon,Ant bully,4,-1,-1,NULL,NULL,NULL,NULL,NULL
Vsancha,Pequeña miss sunshine,4,NULL,NULL,NULL,NULL,NULL,NULL,0
Jeremy Fox,El laberinto del fauno,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Hartigan,Yo soy la juani,3,-1,NULL,NULL,0,NULL,-1,NULL
Jeremy Fox,Infiltrados,5,1,NULL,1,NULL,NULL,NULL,NULL
Hombre Lobo,La matanza de Texas: el origen,1,NULL,NULL,1,NULL,NULL,NULL,NULL
José Córdoba,Infiltrados,5,1,NULL,-1,1,NULL,NULL,NULL
José A
Beatriz Perez,Un buen año,3,0,1,NULL,0,NULL,0,0
Alvaro Oliva,Scoop,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Alvaro Oliva,Yo soy la juani,2,NULL,0,1,NULL,NULL,NULL,NULL
