user_id,item_id,rating,EXPERIENCE,EXPERIENCE_APPONTMENT,EXPERIENCE_COMPANY,EXPERIENCE_CONVERSATION,EXPERIENCE_FEELINGS,EXPERIENCE_OCCASION,EXPERIENCE_RECOMMENDATIONS,EXPERIENCE_TIME,EXPERIENCE_WAIT,FOOD,FOOD_DRINK,FOOD_FOOD,GENERAL,PERSONAL,PROCEDURE_BEAUTY_BARBER,PROCEDURE_BEAUTY_FACE,PROCEDURE_BEAUTY_HAIR,PROCEDURE_BEAUTY_NAILS,PROCEDURE_BEAUTY_NAILS_MANI,PROCEDURE_BEAUTY_NAILS_PEDI,PROCEDURE_BEAUTY_WAX,PROCEDURE_RELAX_MASSAGE,PROCEDURE_RELAX_SPA,PROCEDURE_RELAX_TRAIN,SALON,SALON_ADDITIONAL,SALON_ATMOSPHERE,SALON_EQUIPMENT,SALON_INTERIOR,SALON_INTERIOR_BATH,SALON_INTERIOR_DESIGN,SALON_INTERIOR_ROOM,SALON_LOCATION,SALON_PARKING,SALON_PRICE,SALON_PRICE_BONUS,SALON_TYPE,STAFF,STAFF_DOCTOR,STAFF_INSTRUCTOR,STAFF_MASTER,STAFF_OWNER,STAFF_SERVICE
sZJo1hJjJt5mSlh2caoQ4A,lXhrVkDUsSHebKa2Aa0EYg,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
gxT6EtxJfI0KUp9y68k0zQ,lXhrVkDUsSHebKa2Aa0EYg,5,NULL,NULL,0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,-1,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7j2mJMT-q65y3dl_3v_vIw,lXhrVkDUsSHebKa2Aa0EYg,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
l_gYq9wGIHzihot_AmqeIQ,WtTF0_KzCunQpRoojbF5ww,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
alPG0THw2GabvoEa5jdIQg,WtTF0_KzCunQpRoojbF5ww,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,NULL,NULL,NULL,NULL,NULL
ssVf0gnGkrC6B_wwOX34YQ,WtTF0_KzCunQpRoojbF5ww,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,NULL,NULL,NULL,NULL,NULL
eP9AigoizFeVdYNoBtRC7g,WtTF0_KzCunQpRoojbF5ww,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
HxMkDhc-nyZbt9KZHMZF9Q,WtTF0_KzCunQpRoojbF5ww,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
qVbbx0Ieu-825VyfQo0vlQ,WtTF0_KzCunQpRoojbF5ww,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
meuqHEjGCmrO3zDlr6OU7w,3hp7g98f7Bl8HANGb3Bghg,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
EJaoDaba5ew7Pr1r8fT4NQ,3hp7g98f7Bl8HANGb3Bghg,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
uBp2Jmip2qXQ0iWHUDY9sQ,3hp7g98f7Bl8HANGb3Bghg,4,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
APLIPfq1Rf8QyhHHk2uAyA,0vYp6ITH7FsBtlpFcWTdRA,2,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
rR5W8Bj-IGu6sw1_1v4m7g,0vYp6ITH7FsBtlpFcWTdRA,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Q6FaSZpCtVv7PXECwDL1bg,0vYp6ITH7FsBtlpFcWTdRA,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
oJsnqRror1DUmi3jWgbwaA,0vYp6ITH7FsBtlpFcWTdRA,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
lTTeeNpxXQD7VVQJ61qC6Q,Jp8Tz0_OK3T71eYPmC2qww,5,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,NULL,NULL,NULL,NULL,0,NULL,1,NULL,NULL,NULL,0,NULL,NULL,1,NULL,NULL,NULL,NULL
Qm44BhvzVRN5ugsJWK_Svg,Jp8Tz0_OK3T71eYPmC2qww,5,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
xrPrQDtiZ4rTJq_EFYqumg,Jp8Tz0_OK3T71eYPmC2qww,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
nDBly08j5URmrHQ2JCbyiw,Jp8Tz0_OK3T71eYPmC2qww,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,-1
rg5pRVVh-mtBjNqKB1N2Tg,Jp8Tz0_OK3T71eYPmC2qww,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
cPrgGOlHmuK45qDh2VhveA,Jp8Tz0_OK3T71eYPmC2qww,5,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
QFHrBskZ44bNo0WUOKAYmw,Jp8Tz0_OK3T71eYPmC2qww,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
gseXcb8paGqYlI80AYDeDw,Jp8Tz0_OK3T71eYPmC2qww,5,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
nTje0J0wlpvpubwmaRXd5A,gJiE5NXuWZxfsHysJoYJdw,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL
5lq4LkrviYgQ4LJNsBYHcA,gJiE5NXuWZxfsHysJoYJdw,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
YEOSWAzj1nMo4XmCWl_Ccg,f_EJyhmr9KpPssLsfw_IXQ,4,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
ZrERF4fGVJ2UkYUbM4Fdww,f_EJyhmr9KpPssLsfw_IXQ,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1
DJ1T6ZCsG0ANSEK6YsqHBQ,f_EJyhmr9KpPssLsfw_IXQ,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Pwzztdd1B8m536_C2p6zgg,f_EJyhmr9KpPssLsfw_IXQ,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
qkbiaiS8t8YHWx3J04NjSw,f_EJyhmr9KpPssLsfw_IXQ,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
w9OLnzf06g1hCma20T5gZg,f_EJyhmr9KpPssLsfw_IXQ,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1
8MQqaiZO36g0EY4d5sfCGA,f_EJyhmr9KpPssLsfw_IXQ,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FHDI8M5sm6lrZXNUBZAOfA,f_EJyhmr9KpPssLsfw_IXQ,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL
gzJpPaHN-NXBkAZcZri3hw,f_EJyhmr9KpPssLsfw_IXQ,2,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,0,0,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1
UnXyQqt0A5otAf10jMEz-g,f_EJyhmr9KpPssLsfw_IXQ,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,-1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL
mqyH3CqjMufsm5FccDrjLA,f_EJyhmr9KpPssLsfw_IXQ,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0,NULL,NULL,NULL,NULL,NULL,1
Iycf9KNRhxvR187Qu2zZHg,PslSrdROrxRbSAPH2eHemQ,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
iIoHwi9Py23KO7CbZKN8PA,PslSrdROrxRbSAPH2eHemQ,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL
kmSihnVFE155887JqG6sCg,PslSrdROrxRbSAPH2eHemQ,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL
BMJYJmAWbpa5VdNe8TRDPg,rLAeltELaGdQKh_LYIllEA,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
gOvKWYXobX_Pgzsz-K8auA,rLAeltELaGdQKh_LYIllEA,5,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,-1,NULL,NULL,NULL,0,1,NULL,0,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,0
kDJ9PRlYugp5RIa9ontPZg,rLAeltELaGdQKh_LYIllEA,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1
sU979Oghvi6Q6vCJ7tplbA,rLAeltELaGdQKh_LYIllEA,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1
GubdNFoDAsiwE6bWIr97cQ,rLAeltELaGdQKh_LYIllEA,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,-1,NULL,-1,NULL,NULL,-1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
llkm_iXQszkN5DZvmqjNqA,rLAeltELaGdQKh_LYIllEA,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0,1,NULL,NULL,NULL,NULL,NULL
g84VjttN28PWiv_WtdhnSQ,rLAeltELaGdQKh_LYIllEA,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,-1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
RT6qe2ZAANWsBBZLhbTxKw,rLAeltELaGdQKh_LYIllEA,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1,0,-1,NULL,NULL,NULL,NULL,0
AYtex99aRrvPsIWvEwN7Nw,rLAeltELaGdQKh_LYIllEA,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL
4GJWpmNh6RIe0AW4wj8PEg,rLAeltELaGdQKh_LYIllEA,5,1,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL
pCfT_uv-M8GtVGWYU06X4A,rLAeltELaGdQKh_LYIllEA,4,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1,1,1,NULL,1,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,1
LVXshh7j6lDfdiPK2PAG2w,rLAeltELaGdQKh_LYIllEA,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,-1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL
fczQCSmaWF78toLEmb0Zsw,rLAeltELaGdQKh_LYIllEA,5,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,-1,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ToIcMshsBV7T63EAq59Sog,rLAeltELaGdQKh_LYIllEA,5,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
rY0T1Sx-kSeSHgnPbLOA1g,rLAeltELaGdQKh_LYIllEA,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
AvfoSdb4fXZQd3fJq0jgFA,rLAeltELaGdQKh_LYIllEA,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
7GYMv8LXlYCX6cFh3OmMEQ,rLAeltELaGdQKh_LYIllEA,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,1,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,1
pmOOYVwtlo3v0CESn7no-A,rLAeltELaGdQKh_LYIllEA,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,1,NULL,0,NULL,0,NULL,NULL,-1,NULL,1,0,NULL,NULL,NULL,NULL,NULL
__b7YV2PZCin-nL2KC4RKg,rLAeltELaGdQKh_LYIllEA,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GU9ITiwbv9Qle62DOpkRzA,rLAeltELaGdQKh_LYIllEA,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,1,1,NULL,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1
h9d3VW5RTJymoFoLnN60_w,rLAeltELaGdQKh_LYIllEA,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,0,NULL,NULL,NULL,1,0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL
rxGMXiiZyxwnYUrWP1OJTQ,rLAeltELaGdQKh_LYIllEA,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
wiefsZpIGt3b4ijUwsC4Jw,rLAeltELaGdQKh_LYIllEA,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,-1,0,NULL,NULL,NULL,0,NULL,1,1,0,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1
NiWYlka6NYK4fUB-KXZlFw,rLAeltELaGdQKh_LYIllEA,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
